yn	10952674
gwyddoniaeth	15659
nac	15625
fan	15620
dadlau	15620
serch	15616
dylunio	15615
trin	15593
gorfforol	15589
ddogfen	15586
ymgyrch	15562
gwyrdd	15554
farchnad	15540
wrando	15501
phob	15497
llwybr	15486
allwn	15482
gerddoriaeth	15480
rywun	15477
siapiau	15450
ddoe	15437
unedig	15433
cysylltwch	15414
tebygol	15384
amcan	15382
cyffredin	15373
denu	15360
amrywio	15347
dylid	15335
llwyr	15293
drefn	15244
penderfyniadau	15240
debygol	15218
hyfryd	15210
bocs	15192
nofio	15184
gyrru	15159
go	15124
trafodaeth	15122
straen	15112
adegau	15062
nodau	15051
penwythnos	15040
parc	15036
Ewrop	15033
bydden	15025
ffeindio	15021
arferol	15012
ryw	15000
lladd	14993
gyfraith	14992
cadarnhaol	14987
archwilio	14972
cyllid	14918
taflen	14909
llyfrgell	14886
hwnnw	14859
sain	14852
economi	14852
elusen	14849
brysur	14848
defnyddiwch	14830
gwleidyddol	14790
lun	14781
holiaduron	14779
cymeriad	14779
cyfanswm	14770
awdurdod	14752
ewch	14750
oeddent	14711
Nghaerdydd	14694
arbrofi	14694
poeni	14630
merch	14625
Cymry	14616
elw	14612
saith	14580
adlewyrchu	14562
ynys	14525
gwreiddiol	14523
datblygu'r	14521
cynnar	14517
rhaglenni	14503
gefnogaeth	14480
cardiau	14475
enwau	14457
ferched	14434
gem	14433
profion	14423
cynulliad	14417
busnesau	14405
disgrifio	14390
bosibl	14353
fanylion	14336
wersi	14324
taith	14289
sillafu	14287
tymheredd	14278
eitemau	14278
bwydydd	14253
weddill	14231
tlodi	14221
cymharu	14221
mlwydd	14215
ddefnydd	14211
gobaith	14210
bwysau	14207
caled	14203
blynedd	14201
heno	14200
cydweithio	14196
datganiad	14188
fferm	14185
America	14167
gofio	14165
wal	14142
ganolbwyntio	14123
evans	14103
gychwyn	14095
bapur	14085
ymwelwyr	14069
cyfrif	14060
fyddwch	14049
gwael	14036
reoli	14030
dosbarthiadau	13969
sydyn	13958
theatr	13957
chwe	13950
hysbysebu	13910
wynebu	13900
dewi	13897
cymeriadau	13890
pecyn	13863
salwch	13861
patrwm	13857
deyrnas	13838
difrifol	13826
canolfan	13817
es	13772
roi'r	13768
cadarnhau	13763
llafar	13761
taw	13738
ddigwyddiadau	13714
opsiwn	13680
ysgrifennu'r	13662
ynghylch	13649
amodau	13646
castell	13627
oer	13602
ymladd	13592
swm	13581
bws	13552
Chwefror	13545
cyfrwng	13524
pynciau	13513
cefndir	13502
nodiadau	13481
ddealltwriaeth	13469
Almaen	13465
danfon	13449
bo	13437
thrafod	13412
ap	13351
gyfarfod	13342
swyddogion	13332
ymysg	13305
poblogaidd	13304
Rhys	13292
roeddent	13282
llenyddiaeth	13280
mai'r	13273
gwynt	13269
unol	13266
gynhyrchu	13247
anghofio	13239
dysgu'r	13237
seren	13236
ddaeth	13213
phosib	13204
statws	13203
diweddar	13193
ddylai	13173
chynnal	13164
goch	13148
mwynhau'r	13146
deunyddiau	13143
addysgol	13138
ddiolch	13125
lwyddo	13119
weithredu	13104
radio	13097
gwerthuso	13097
emosiynol	13096
hanesyddol	13088
dywed	13057
arolwg	13028
cariad	13025
incwm	13014
poster	13008
arbrawf	12987
cymunedau	12972
rhagor	12951
pentref	12943
brawddeg	12928
byddent	12921
deulu	12907
ddigwydd	12899
eiddo	12892
arbed	12880
dyddiau	12879
cefn	12876
meysydd	12862
marwolaeth	12860
monitro	12844
cytundeb	12830
trydydd	12788
casgliad	12785
ddal	12767
wythnosau	12757
gost	12750
naill	12747
pwyntiau	12727
set	12722
gwerthfawrogi	12716
defnyddiais	12707
penderfynais	12660
marchnata	12659
ohono	12648
fesur	12612
fwyta	12611
mywyd	12579
ieuenctid	12577
cofnodi	12576
fyddech	12572
themâu	12571
cwsmer	12565
bachgen	12562
straeon	12556
cyrsiau	12550
gig	12534
siwgr	12531
golli	12526
Awst	12510
atgoffa	12510
Tachwedd	12509
achub	12501
gerdded	12499
ardderchog	12496
nghanol	12476
hwnt	12475
ffermwyr	12469
arddull	12443
estyn	12442
heriau	12399
chafodd	12392
a'ch	12382
llys	12379
bositif	12369
ffactor	12361
redeg	12343
Iesu	12324
perfformio	12313
dylai'r	12308
ddata	12294
siopau	12293
gwylio	12293
cofrestru	12291
fathau	12276
gwelwyd	12269
llall	12233
pwysleisio	12216
lewis	12201
atodi	12198
ffurfiol	12197
Mehefin	12190
wael	12188
cyflog	12176
manteision	12166
stopio	12156
anifail	12151
arweiniad	12138
caniatâd	12120
ffitrwydd	12117
gyngor	12103
gynnar	12092
glo	12091
gwario	12079
oedden	12054
canran	12033
ddelio	12031
Owen	12022
alcohol	12022
ysgrifennwch	12014
rhyngwladol	12006
mynegi	11993
sgôr	11985
nofel	11974
cofnodion	11960
droed	11959
archebu	11947
chymorth	11931
ieithoedd	11930
a'n	11925
oedolyn	11923
gystadleuaeth	11920
arholiadau	11915
dudalen	11906
flaenorol	11896
luniau	11891
teg	11874
benderfynu	11855
wnaethon	11853
mudiad	11828
araf	11821
eirfa	11802
anelu	11802
ffocysu	11796
ailadrodd	11794
symudol	11779
drwg	11779
greadigol	11775
lyfrau	11763
proses	11750
fwynhau	11744
stryd	11734
glaw	11714
gyfrannu	11713
broffesiynol	11713
chadw	11710
fynychu	11707
teitl	11705
systemau	11704
lot	11695
garedig	11695
atodiad	11689
bell	11681
cyfleu	11679
pêl-droed	11674
llefydd	11651
gordewdra	11638
drafodaeth	11638
creu'r	11596
gwestiwn	11590
wyn	11571
weithio'n	11571
sgwâr	11564
Llundain	11551
gyfleus	11549
swyddogol	11516
cyflwyno'r	11504
anhygoel	11491
dosbarthu	11487
berthynas	11485
banc	11465
gwnewch	11457
hinsawdd	11455
tybed	11446
greu'r	11435
adroddiadau	11433
cant	11432
cerdyn	11414
dwylo	11400
ansoddeiriau	11399
milwyr	11396
iachus	11380
diogel	11376
gynted	11368
ganddyn	11368
doeddwn	11347
cafwyd	11312
wnaethom	11310
ddyn	11310
ddarn	11301
cadw'r	11297
cysylltiadau	11296
resymau	11287
ddadl	11285
ardd	11276
chweched	11262
cost	11251
dylanwad	11218
dyddiadau	11218
ryfel	11208
gwyllt	11188
melyn	11182
faterion	11182
teimlad	11172
ffonio	11172
llythrennau	11158
gallant	11158
dathlu	11153
defnyddiol	11147
ailgylchu	11147
dibynadwy	11146
ysmygu	11142
drio	11132
ysbrydoli	11124
ymddiheuriadau	11123
lwc	11111
brofiadau	11110
astudiaethau	11100
dymuno	11095
pêl	11089
blynyddol	11084
awyrgylch	11073
yrru	11068
ddyddiol	11058
raddau	11047
Ffrainc	11045
leihau	11041
ymgeiswyr	11035
dechrau'r	11029
eiliad	11024
peidio	11015
gyfarwydd	10997
enwog	10978
weithwyr	10976
apelio	10966
sylwi	10954
gwirio	10947
lleihau'r	10946
ehangach	10944
herio	10920
arni	10909
cwestiynu	10901
darlun	10899
cerdd	10845
costio	10824
dorri	10822
esiampl	10797
adeiladau	10792
lleiaf	10790
llwyddodd	10780
dylanwadu	10773
helaeth	10766
aelodau'r	10764
wasanaethau	10751
ffrwythau	10739
Gwynedd	10736
siopa	10735
cynrychioli	10732
mha	10723
trydan	10722
adolygiad	10717
marcio	10714
reswm	10712
brofi	10691
dipyn	10689
bwnc	10689
ymarferion	10686
diogelu	10685
ymddwyn	10679
fudd	10675
wyliau	10673
bar	10673
treulio	10656
cawn	10643
gorffennaf	10635
dengys	10599
arferion	10592
menter	10591
daclus	10589
frawddeg	10584
gyrfa	10582
taflenni	10572
Pasg	10548
dawel	10542
dymor	10536
model	10533
amgylcheddol	10529
Owain	10517
ofnadwy	10513
ddisgrifio	10504
deunydd	10482
pren	10472
cyson	10457
ddrama	10452
nodyn	10439
dechnoleg	10437
cyflym	10436
aer	10430
patrymau	10418
gynnydd	10403
gwirfoddoli	10399
post	10397
Rhagfyr	10371
ddwyieithog	10364
ddisgybl	10363
ieithyddol	10361
cydnabod	10350
wyth	10346
rhannau	10344
ohonom	10339
enw'r	10327
mynychu'r	10322
ddanfon	10307
modern	10304
gwsmeriaid	10298
parti	10291
gyda'n	10287
cyfieithu	10284
teimladau	10278
cyfrifiadur	10275
amseroedd	10274
deithio	10249
nesa	10248
llenwi	10237
gadewch	10221
rhad	10210
wahân	10204
coginio	10203
hwb	10200
gynllun	10197
marc	10196
gaeaf	10194
gallech	10163
llwyfan	10152
ynni	10150
trafferth	10132
ffoaduriaid	10128
gefn	10124
gyda'ch	10117
niwed	10112
perthyn	10110
gymdeithasol	10093
weithgaredd	10083
bangor	10071
chwaraewyr	10060
gweithle	10055
drefnus	10051
lywodraeth	10036
claf	10034
parcio	10016
sampl	10015
chymryd	10012
fyd	10002
bendant	10002
gwella'r	9999
edrychaf	9993
wnâi	9944
gymeriad	9900
potensial	9890
trefniadau	9883
wella'r	9861
dde	9853
magu	9849
hefo'r	9848
dogfennau	9848
meddygol	9847
goedwig	9846
ddarpariaeth	9845
hunaniaeth	9844
ffeil	9837
Iddewon	9835
cyhoeddi	9828
oedi	9822
drama	9810
ddeg	9805
ynghlwm	9779
ddatblygu'r	9775
gwirionedd	9773
gwared	9763
brenin	9758
dri	9757
bopeth	9755
chwith	9751
cyfri	9750
bydda	9750
safbwyntiau	9738
ganol	9738
cystadlu	9737
mat	9733
nodwyd	9727
gwallt	9720
cynorthwyo	9714
meddai	9682
carbon	9678
ymgeisydd	9670
poblogaeth	9660
fuddiol	9643
defnyddwyr	9639
boblogaidd	9637
wel	9635
fi'n	9617
gam	9616
gadarnhaol	9602
gyfres	9600
bro	9597
dysgais	9595
cynnes	9595
dir	9593
Harri	9592
gynyddu	9585
byddech	9582
elwa	9581
Morgan	9545
wastad	9528
rhiant	9528
traddodiadol	9524
rownd	9522
llinellau	9522
ddynion	9519
hamdden	9516
gostwng	9509
hangen	9508
syn	9507
unedau	9493
afael	9490
nwy	9479
bleser	9477
werthu	9470
ffodus	9470
lle'r	9464
adrannau	9463
ledled	9460
crefyddol	9460
drin	9453
traeth	9430
presenoldeb	9429
adnodd	9418
dasgau	9400
cae	9397
eitem	9369
Ewropeaidd	9368
llafur	9362
gyfforddus	9352
polisïau	9350
effeithlon	9350
berffaith	9338
cyffuriau	9334
mewnol	9330
oni	9328
ddulliau	9328
tocynnau	9323
gwerthfawr	9323
llwyd	9320
wreiddiol	9319
ger	9310
bwysigrwydd	9308
deimlo	9302
babi	9298
gwrthrychau	9295
o'm	9286
sbwriel	9285
estynedig	9285
rhannu'r	9282
sy	9272
senedd	9258
mynydd	9258
anawsterau	9258
llynedd	9254
honno	9219
eira	9211
hyblyg	9210
cyfraniad	9210
erthyglau	9206
dydyn	9204
Iwerddon	9203
pwll	9179
mab	9175
Fawrth	9175
mhrofiad	9174
synnwyr	9171
dai	9164
gofalu	9162
threfnu	9155
chyfathrebu	9148
chyflwyno	9146
gweithdy	9145
argyfwng	9145
ffair	9144
bag	9136
gwydr	9129
trosglwyddo	9126
flynedd	9123
flin	9114
llew	9111
blodau	9108
perygl	9100
ffigwr	9098
rhyddhau	9082
gais	9073
milltir	9064
llif	9059
cyflwr	9058
tipyn	9056
byrddau	9051
gyfeirio	9042
gwefannau	9037
jyst	9029
gadarn	9027
darpariaeth	9020
haen	9017
technegau	9015
arwyddion	8987
gwely	8985
gyhoeddus	8981
symudiadau	8972
ymennydd	8965
arnoch	8955
ddychwelyd	8935
Catrin	8934
cyfres	8917
gwaethaf	8900
blas	8899
fwrdd	8898
parch	8880
gasgliad	8878
fer	8877
bobol	8877
ddadansoddi	8872
gyffredin	8861
hwylus	8856
negeseuon	8838
ymdrin	8837
ymdopi	8809
can	8803
felly'n	8793
dechneg	8788
diet	8780
cefnogi'r	8773
fersiwn	8772
ladd	8765
cyfweliadau	8764
lwyddiant	8760
lliwgar	8757
gyda'u	8755
aur	8743
eilaidd	8734
myfyriwr	8733
opsiynau	8732
ymgymryd	8731
symudiad	8707
disgwyliadau	8702
ymgeisio	8700
Alban	8694
gwmni	8692
gau	8690
hedfan	8687
chwarter	8685
gwnes	8675
olygfa	8674
chwaer	8671
gobeithiaf	8667
sgript	8661
goll	8656
ofal	8655
posibl	8654
Huw	8637
lein	8626
fore	8624
Steffan	8622
lleoliadau	8605
alw	8605
ydi'r	8604
cyfoedion	8602
graffiau	8600
darged	8598
wirio	8595
stondin	8594
prosiectau	8593
clybiau	8592
grant	8587
dwyn	8587
dair	8586
cofnod	8574
sgrin	8572
Mhrydain	8572
hoffi'r	8572
anfanteision	8568
ras	8559
petai	8557
defnyddir	8549
crefydd	8548
oll	8543
siart	8539
fesul	8538
gwendidau	8529
siocled	8527
dyfu	8527
celfyddydau	8517
radd	8514
llunio	8510
misoedd	8507
geni	8507
cyfreithiol	8502
arweinwyr	8502
weddol	8494
funud	8476
rif	8465
marciau	8458
raddfa	8442
gydweithio	8438
olew	8437
nodwch	8433
gofod	8430
Mari	8421
cyd-destun	8412
liw	8396
ymlacio	8392
cod	8390
ymatebion	8388
gwelais	8370
dawnsio	8367
capel	8366
gwisg	8362
cyd-fynd	8351
astudio'r	8347
gofnodi	8346
faes	8346
dewisais	8332
trafodaethau	8318
wraig	8312
logo	8312
esbonio'r	8310
preifat	8308
ddathlu	8308
glan	8305
deddf	8305
arbenigol	8297
cymhleth	8296
ffilmio	8287
cyfranogwyr	8286
môn	8283
fantais	8278
rhyngweithiol	8268
amgueddfa	8268
drist	8267
cwmnïau	8267
deimlo'n	8263
rhyddid	8259
mathau	8258
rŵan	8257
storio	8253
ohonoch	8250
i'm	8249
ia	8248
bynciau	8246
pobol	8243
sant	8239
gwastraff	8230
mhrifysgol	8224
gwelliant	8218
cystadleuaeth	8216
prisiau	8212
jac	8200
ystyriaeth	8197
ohonyn	8189
meddyliol	8177
arwyddocaol	8167
gwres	8153
twf	8151
gyhoeddi	8144
modiwl	8140
wario	8136
dyddiadur	8123
ataf	8112
fenyw	8108
Gareth	8092
fynegi	8089
caru	8086
arddangosfa	8084
gwahoddiad	8076
llyn	8073
gwrthod	8066
ffilmiau	8064
nodi'r	8062
datblygiadau	8059
bant	8059
arnaf	8058
aseiniad	8056
fusnesau	8054
cwympo	8042
masnach	8038
droi	8022
plaid	8017
lawn	8014
byddem	8011
rhagorol	7999
to	7990
Affrica	7988
fusnes	7981
ymhlith	7975
gopi	7975
nai	7961
mantais	7956
mannau	7955
wisgo	7953
planhigion	7940
dduw	7938
drosodd	7933
deuluoedd	7926
asesiadau	7917
disgrifiad	7915
cadarn	7913
gadw'r	7904
awdurdodau	7901
awgrymiadau	7897
grefydd	7894
wasanaeth	7892
elin	7890
posteri	7886
lenwi	7878
ei'n	7876
atgyfnerthu	7863
tad	7861
gafael	7861
trên	7850
fedrwch	7836
fai	7832
edrychwch	7831
rwy	7829
safonol	7825
llifogydd	7810
ordew	7797
dwyieithog	7795
safleoedd	7794
pwyslais	7786
Beibl	7786
papurau	7782
wasg	7776
llysiau	7774
heibio	7767
farwolaeth	7765
fedru	7764
llaeth	7754
cof	7749
reolaeth	7747
â'i	7737
esgidiau	7729
adar	7720
rhoddodd	7717
grêt	7684
leoliad	7681
anghytuno	7677
chdi	7676
theulu	7673
sgwrsio	7664
Nia	7649
ffurflenni	7645
caneuon	7644
cyflawni'r	7643
lai	7633
dewisiadau	7622
arweinyddiaeth	7621
naw	7617
gloi	7617
pedair	7614
gyflawni'r	7605
canllawiau	7598
te	7594
rhywfaint	7594
ddigwyddodd	7589
gweithredol	7588
grefyddol	7585
cwm	7573
gallent	7567
anffurfiol	7562
amgylchiadau	7562
heddwch	7559
ato	7558
phrofiad	7551
pham	7542
band	7539
hystyried	7536
wobr	7535
ffigyrau	7535
ysgafn	7524
rheol	7523
cryfder	7522
theori	7520
fwydydd	7520
falle	7516
cartrefi	7516
cadw'n	7508
pha	7504
bu'n	7500
wylio	7497
ci	7485
gŵyl	7483
oren	7482
fu	7472
pendant	7451
termau	7439
bedwar	7438
disgyn	7435
boed	7430
gadair	7428
ddull	7428
buaswn	7428
hysbyseb	7422
fywydau	7418
atgofion	7418
flynyddol	7413
ddysgu'r	7406
ystafelloedd	7396
amdan	7389
tywyll	7386
ddigwyddiad	7386
criw	7386
fyddin	7378
gad	7374
ymyrraeth	7364
rhyngrwyd	7360
parod	7359
dylech	7359
diwylliannol	7357
pasio	7356
symbol	7343
realistig	7328
enwi	7328
prysur	7325
cysgu	7318
bwlch	7314
nyrs	7311
arwydd	7304
pryder	7303
ddarnau	7302
brwdfrydedd	7302
gwahaniaethau	7301
lleoli	7297
ymrwymiad	7291
gellid	7290
ie	7286
atodaf	7284
argraff	7283
ffion	7280
tân	7271
gwerthoedd	7270
llongyfarchiadau	7266
hybu'r	7266
dail	7265
lyfr	7258
gyflwyno'r	7257
anabledd	7257
paid	7256
wen	7255
goeden	7245
Aled	7245
fenter	7238
chwerthin	7238
rolau	7219
rhugl	7218
thynnu	7216
cryfderau	7208
phawb	7200
cleifion	7199
gyfradd	7198
daw	7192
croen	7182
drafft	7174
dawns	7168
gwen	7164
ffydd	7161
waeth	7155
Llywelyn	7155
Dachwedd	7155
gerddi	7154
ymdrechu	7147
Bethan	7147
Iwan	7145
oeddech	7142
fethu	7136
lefydd	7135
wefannau	7127
gweithiwr	7113
ddiffyg	7113
neis	7110
diweddaraf	7109
pleidleisio	7104
ganu	7096
chwaith	7087
Gwilym	7083
diod	7075
artist	7075
gwirfoddolwyr	7072
diwrnodau	7065
defnyddiwr	7057
traed	7055
chefnogaeth	7053
cawsom	7050
Gaerdydd	7048
datrysiad	7030
e-bostio	7013
trosedd	7011
llywodraethwyr	7009
cynulleidfa	7009
heblaw	7008
amdani	7007
bwrpas	7006
artistiaid	6996
siomedig	6994
targedu	6991
gwobr	6991
bu'r	6991
craidd	6988
ddelwedd	6987
achlysur	6986
arbenigwyr	6982
darllenydd	6979
nghyfnod	6970
plastig	6969
annibyniaeth	6966
gynharach	6965
Gymreig	6963
cychwynnol	6961
driniaeth	6960
tiwtor	6952
bwrw	6945
fater	6941
ganlyniadau	6938
neidio	6927
fyddai'r	6915
tramor	6912
peiriant	6909
frwdfrydig	6908
gwleidyddiaeth	6907
gariad	6906
araith	6903
dilyniant	6900
cadeirydd	6895
gweledol	6885
hwyrach	6884
amdanynt	6881
recordio	6876
teimlais	6866
partner	6849
inni	6849
bwyntiau	6846
chynllunio	6845
cynhesu	6844
calon	6838
rhywiol	6835
gwledig	6834
gweithdai	6831
cyffrous	6827
phroblemau	6820
gwyddonol	6819
allgyrsiol	6816
drosglwyddo	6814
clefyd	6814
blwch	6809
pellter	6808
grym	6800
gorfodi	6799
hyrwyddo'r	6798
triniaeth	6797
perffaith	6793
gwthio	6790
recriwtio	6789
cyfrifo	6787
pwysicaf	6777
cig	6774
ichi	6768
ydyw	6767
gynt	6766
anfantais	6759
ymgysylltu	6753
sialens	6751
elusennau	6746
chynnig	6741
gyffrous	6738
delweddau	6736
do	6733
llety	6722
yswiriant	6716
edrychiad	6716
werthfawr	6707
dydy'r	6706
rhwydwaith	6703
Chymru	6701
gynhadledd	6688
tocyn	6687
gwahodd	6681
nabod	6672
liwiau	6669
hwnna	6667
fydden	6659
pwyso	6657
lunio	6649
mathemategol	6648
braidd	6643
bara	6643
frwydr	6641
etholiad	6640
Dylan	6638
poeth	6632
dangosodd	6632
dyw	6626
dannedd	6626
berfformio	6621
diwydiannol	6618
dwedodd	6615
ymyl	6613
ymholiadau	6611
taliad	6610
gofrestru	6607
dyfyniad	6604
cynorthwyydd	6598
ymarferwyr	6596
arnom	6592
defnyddiwyd	6582
olygu	6579
wnewch	6577
cloc	6577
ofynnol	6571
cerddi	6568
celloedd	6568
ysgrifennydd	6564
sâl	6563
dewiswch	6556
gyfartal	6554
para	6549
cyflymder	6547
Lowri	6545
gorllewin	6541
gynnyrch	6539
bwy	6539
nodwedd	6538
Benfro	6517
fyddant	6511
fachgen	6509
llythyren	6504
carchar	6502
bwynt	6502
arfordir	6497
mhen	6493
chynnwys	6487
parau	6484
thu	6482
arloesol	6480
cymysg	6475
gefnogi'r	6471
olwg	6466
ansicr	6465
siapau	6464
allaf	6458
cyfer	6452
esboniad	6450
bwys	6449
hirach	6446
amcangyfrif	6441
gegin	6432
